job_id,job_title,company,location,employment_type,experience_level,industry,skills_required,salary_min_usd,salary_max_usd,remote_allowed,posted_date,salary_avg_usd,salary_min_inr,salary_max_inr,salary_avg_inr,salary_min_lpa,salary_max_lpa,salary_avg_lpa,skills_list
301,Product Manager,Microsoft,"Austin, USA",Full-time,Director,Education,"AWS, Excel, SQL",78939,122066,False,08-07-2023,100502.5,6551937.0,10131478.0,8341707.5,65.51937,101.31478,83.417075,"['aws', 'excel', 'sql']"
302,Machine Learning Engineer,Tesla,"Austin, USA",Part-time,Entry level,Healthcare,"Node.js, JavaScript, Azure",75875,149732,False,11-04-2023,112803.5,6297625.0,12427756.0,9362690.5,62.97625,124.27756,93.626905,"['node.js', 'javascript', 'azure']"
303,AI Researcher,Amazon,"Berlin, Germany",Contract,Director,Finance,"Azure, JavaScript, Tableau",93036,143101,True,06-04-2024,118068.5,7721988.0,11877383.0,9799685.5,77.21988,118.77383,97.996855,"['azure', 'javascript', 'tableau']"
304,Software Engineer,StartupX,"Berlin, Germany",Internship,Director,E-commerce,"Tableau, AWS, Kubernetes, Machine Learning, SQL",86264,143382,True,22-03-2024,114823.0,7159912.0,11900706.0,9530309.0,71.59912,119.00706,95.30309,"['tableau', 'aws', 'kubernetes', 'machine learning', 'sql']"
305,Marketing Analyst,Meta,"London, UK",Full-time,Entry level,Technology,"React, Data Visualization, Node.js",86780,115130,False,25-03-2023,100955.0,7202740.0,9555790.0,8379265.0,72.0274,95.5579,83.79265,"['react', 'data visualization', 'node.js']"
306,Marketing Analyst,Adobe,"Bangalore, India",Part-time,Senior level,E-commerce,"Node.js, Tableau, Data Visualization, Power BI",54804,98963,False,06-08-2023,76883.5,4548732.0,8213929.0,6381330.5,45.48732,82.13929,63.813305,"['node.js', 'tableau', 'data visualization', 'power bi']"
307,Marketing Analyst,Microsoft,"Toronto, Canada",Contract,Entry level,Finance,"Tableau, Machine Learning, Java, Kubernetes",110909,186592,True,18-05-2023,148750.5,9205447.0,15487136.0,12346291.5,92.05447,154.87136,123.462915,"['tableau', 'machine learning', 'java', 'kubernetes']"
308,Machine Learning Engineer,Google,"Seattle, USA",Internship,Mid level,Technology,"Azure, JavaScript, Python, Excel, React",69162,142535,False,03-07-2023,105848.5,5740446.0,11830405.0,8785425.5,57.40446,118.30405,87.854255,"['azure', 'javascript', 'python', 'excel', 'react']"
309,Data Analyst,Google,"Berlin, Germany",Full-time,Senior level,Healthcare,"Docker, Excel, Node.js, Azure",111561,181152,True,02-02-2024,146356.5,9259563.0,15035616.0,12147589.5,92.59563,150.35616,121.475895,"['docker', 'excel', 'node.js', 'azure']"
310,Product Manager,Adobe,"Toronto, Canada",Contract,Senior level,E-commerce,"Node.js, Data Visualization, Python, Machine Learning, Java, Kubernetes",82975,142301,True,13-06-2024,112638.0,6886925.0,11810983.0,9348954.0,68.86925,118.10983,93.48954,"['node.js', 'data visualization', 'python', 'machine learning', 'java', 'kubernetes']"
311,Business Analyst,Meta,"Austin, USA",Part-time,Mid level,Healthcare,"Excel, JavaScript, Docker",60104,137545,False,24-08-2023,98824.5,4988632.0,11416235.0,8202433.5,49.88632,114.16235,82.024335,"['excel', 'javascript', 'docker']"
312,Full Stack Developer,Meta,"Austin, USA",Internship,Entry level,Finance,"Java, Data Visualization, React",113113,185872,True,27-04-2023,149492.5,9388379.0,15427376.0,12407877.5,93.88379,154.27376,124.078775,"['java', 'data visualization', 'react']"
313,AI Researcher,Amazon,"New York, USA",Part-time,Senior level,Finance,"Data Visualization, Node.js, Excel, Python, Tableau, AWS",117193,132329,True,18-05-2023,124761.0,9727019.0,10983307.0,10355163.0,97.27019,109.83307,103.55163,"['data visualization', 'node.js', 'excel', 'python', 'tableau', 'aws']"
314,Full Stack Developer,Amazon,"Seattle, USA",Internship,Mid level,Education,"Data Visualization, Excel, Machine Learning, AWS",108877,180666,True,10-08-2023,144771.5,9036791.0,14995278.0,12016034.5,90.36791,149.95278,120.160345,"['data visualization', 'excel', 'machine learning', 'aws']"
315,Product Manager,IBM,"Toronto, Canada",Part-time,Entry level,Technology,"Machine Learning, React, Node.js, Excel",109437,128460,False,17-12-2023,118948.5,9083271.0,10662180.0,9872725.5,90.83271,106.6218,98.727255,"['machine learning', 'react', 'node.js', 'excel']"
316,Full Stack Developer,Salesforce,"New York, USA",Full-time,Entry level,E-commerce,"Node.js, Data Visualization, Machine Learning, Python",62622,95877,False,03-06-2023,79249.5,5197626.0,7957791.0,6577708.5,51.97626,79.57791,65.777085,"['node.js', 'data visualization', 'machine learning', 'python']"
317,Data Analyst,FinTechHub,Remote,Internship,Mid level,E-commerce,"Azure, Data Visualization, Tableau, Power BI, React, SQL",105139,163685,False,18-06-2024,134412.0,8726537.0,13585855.0,11156196.0,87.26537,135.85855,111.56196,"['azure', 'data visualization', 'tableau', 'power bi', 'react', 'sql']"
318,Product Manager,Microsoft,"London, UK",Internship,Senior level,Finance,"Power BI, Node.js, Tableau",83360,155899,True,18-05-2023,119629.5,6918880.0,12939617.0,9929248.5,69.1888,129.39617,99.292485,"['power bi', 'node.js', 'tableau']"
319,Marketing Analyst,Google,"Toronto, Canada",Part-time,Senior level,E-commerce,"SQL, Java, Docker, Excel, Data Visualization",118490,143934,False,14-08-2024,131212.0,9834670.0,11946522.0,10890596.0,98.3467,119.46522,108.90596,"['sql', 'java', 'docker', 'excel', 'data visualization']"
320,AI Researcher,Netflix,"Toronto, Canada",Part-time,Director,Education,"Java, Azure, Machine Learning, Tableau, Kubernetes, AWS",105517,163442,False,25-09-2023,134479.5,8757911.0,13565686.0,11161798.5,87.57911,135.65686,111.617985,"['java', 'azure', 'machine learning', 'tableau', 'kubernetes', 'aws']"
321,Software Engineer,StartupX,"San Francisco, USA",Part-time,Director,Finance,"JavaScript, Machine Learning, Docker",95135,157318,False,14-08-2024,126226.5,7896205.0,13057394.0,10476799.5,78.96205,130.57394,104.767995,"['javascript', 'machine learning', 'docker']"
322,DevOps Engineer,StartupX,"New York, USA",Full-time,Mid level,E-commerce,"SQL, Node.js, AWS, JavaScript, Azure, React",56822,87890,True,17-07-2024,72356.0,4716226.0,7294870.0,6005548.0,47.16226,72.9487,60.05548,"['sql', 'node.js', 'aws', 'javascript', 'azure', 'react']"
323,Business Analyst,FinTechHub,"New York, USA",Part-time,Director,E-commerce,"JavaScript, React, Excel",102513,180802,False,29-01-2024,141657.5,8508579.0,15006566.0,11757572.5,85.08579,150.06566,117.575725,"['javascript', 'react', 'excel']"
324,Marketing Analyst,FinTechHub,"Seattle, USA",Part-time,Entry level,Healthcare,"Excel, Python, Java, SQL",54405,131323,False,19-07-2023,92864.0,4515615.0,10899809.0,7707712.0,45.15615,108.99809,77.07712,"['excel', 'python', 'java', 'sql']"
325,DevOps Engineer,Salesforce,"Seattle, USA",Full-time,Entry level,Technology,"Power BI, React, Machine Learning, Data Visualization, Azure",96285,158077,False,14-02-2024,127181.0,7991655.0,13120391.0,10556023.0,79.91655,131.20391,105.56023,"['power bi', 'react', 'machine learning', 'data visualization', 'azure']"
326,Full Stack Developer,IBM,"New York, USA",Contract,Mid level,E-commerce,"Machine Learning, SQL, Node.js",79661,115157,False,11-10-2023,97409.0,6611863.0,9558031.0,8084947.0,66.11863,95.58031,80.84947,"['machine learning', 'sql', 'node.js']"
327,Business Analyst,Adobe,"London, UK",Internship,Director,Education,"Tableau, JavaScript, Node.js, Azure, Kubernetes, Excel",65336,142613,True,15-12-2023,103974.5,5422888.0,11836879.0,8629883.5,54.22888,118.36879,86.298835,"['tableau', 'javascript', 'node.js', 'azure', 'kubernetes', 'excel']"
328,Data Scientist,IBM,"Seattle, USA",Part-time,Senior level,E-commerce,"Machine Learning, Node.js, Python, Power BI, AWS",65239,109031,True,08-05-2024,87135.0,5414837.0,9049573.0,7232205.0,54.14837,90.49573,72.32205,"['machine learning', 'node.js', 'python', 'power bi', 'aws']"
329,Machine Learning Engineer,Microsoft,Remote,Part-time,Director,Healthcare,"JavaScript, Data Visualization, AWS, Java, Excel",62190,124478,True,22-10-2023,93334.0,5161770.0,10331674.0,7746722.0,51.6177,103.31674,77.46722,"['javascript', 'data visualization', 'aws', 'java', 'excel']"
330,Product Manager,Netflix,"Seattle, USA",Part-time,Mid level,Finance,"Java, Tableau, SQL, React, Power BI",76170,116953,False,25-05-2024,96561.5,6322110.0,9707099.0,8014604.5,63.2211,97.07099,80.146045,"['java', 'tableau', 'sql', 'react', 'power bi']"
331,Machine Learning Engineer,Salesforce,"Berlin, Germany",Internship,Senior level,E-commerce,"Tableau, Machine Learning, AWS, Docker",55539,128753,True,07-01-2023,92146.0,4609737.0,10686499.0,7648118.0,46.09737,106.86499,76.48118,"['tableau', 'machine learning', 'aws', 'docker']"
332,Marketing Analyst,IBM,"Bangalore, India",Full-time,Senior level,E-commerce,"Kubernetes, SQL, Power BI, Machine Learning",66809,83906,False,13-08-2024,75357.5,5545147.0,6964198.0,6254672.5,55.45147,69.64198,62.546725,"['kubernetes', 'sql', 'power bi', 'machine learning']"
333,Product Manager,IBM,"San Francisco, USA",Contract,Senior level,Education,"Java, Machine Learning, AWS, JavaScript, Tableau",51103,62652,False,20-11-2023,56877.5,4241549.0,5200116.0,4720832.5,42.41549,52.00116,47.208325,"['java', 'machine learning', 'aws', 'javascript', 'tableau']"
334,Full Stack Developer,IBM,"Seattle, USA",Internship,Senior level,Healthcare,"AWS, Kubernetes, Java, Data Visualization, Tableau, Power BI",97962,132067,True,18-12-2023,115014.5,8130846.0,10961561.0,9546203.5,81.30846,109.61561,95.462035,"['aws', 'kubernetes', 'java', 'data visualization', 'tableau', 'power bi']"
335,Marketing Analyst,IBM,"Toronto, Canada",Part-time,Mid level,Finance,"Tableau, Python, Java, Docker, Kubernetes, Node.js",85382,126289,False,13-04-2023,105835.5,7086706.0,10481987.0,8784346.5,70.86706,104.81987,87.843465,"['tableau', 'python', 'java', 'docker', 'kubernetes', 'node.js']"
336,Marketing Analyst,Salesforce,"New York, USA",Internship,Entry level,Finance,"JavaScript, React, AWS",89326,132221,False,13-05-2024,110773.5,7414058.0,10974343.0,9194200.5,74.14058,109.74343,91.942005,"['javascript', 'react', 'aws']"
337,Business Analyst,Tesla,"Berlin, Germany",Contract,Senior level,Technology,"SQL, Azure, Excel, Data Visualization, JavaScript, Power BI",108963,162827,True,09-04-2023,135895.0,9043929.0,13514641.0,11279285.0,90.43929,135.14641,112.79285,"['sql', 'azure', 'excel', 'data visualization', 'javascript', 'power bi']"
338,Marketing Analyst,Oracle,"Bangalore, India",Full-time,Director,Education,"Kubernetes, Excel, Java, Tableau, React",96544,149154,False,19-10-2023,122849.0,8013152.0,12379782.0,10196467.0,80.13152,123.79782,101.96467,"['kubernetes', 'excel', 'java', 'tableau', 'react']"
339,Data Scientist,Amazon,"Berlin, Germany",Part-time,Senior level,Healthcare,"Power BI, AWS, Data Visualization, Excel, Docker",103054,122405,False,07-03-2024,112729.5,8553482.0,10159615.0,9356548.5,85.53482,101.59615,93.565485,"['power bi', 'aws', 'data visualization', 'excel', 'docker']"
340,Full Stack Developer,IBM,"Austin, USA",Part-time,Entry level,Finance,"Excel, AWS, Power BI, Tableau",97600,175880,True,31-03-2024,136740.0,8100800.0,14598040.0,11349420.0,81.008,145.9804,113.4942,"['excel', 'aws', 'power bi', 'tableau']"
341,Data Scientist,Microsoft,"San Francisco, USA",Internship,Entry level,Technology,"Machine Learning, Tableau, SQL, React, AWS, Data Visualization",71877,133918,True,04-08-2023,102897.5,5965791.0,11115194.0,8540492.5,59.65791,111.15194,85.404925,"['machine learning', 'tableau', 'sql', 'react', 'aws', 'data visualization']"
342,Product Manager,Meta,"London, UK",Internship,Mid level,Finance,"Python, Node.js, Excel, Azure",101097,151646,False,28-03-2023,126371.5,8391051.0,12586618.0,10488834.5,83.91051,125.86618,104.888345,"['python', 'node.js', 'excel', 'azure']"
343,Marketing Analyst,Oracle,"Austin, USA",Part-time,Director,Education,"Machine Learning, Excel, React, Node.js, AWS, Azure",111235,156940,False,02-05-2024,134087.5,9232505.0,13026020.0,11129262.5,92.32505,130.2602,111.292625,"['machine learning', 'excel', 'react', 'node.js', 'aws', 'azure']"
344,Full Stack Developer,Netflix,"Berlin, Germany",Internship,Senior level,Finance,"Python, Node.js, Machine Learning, Java, Azure",79770,101508,False,06-07-2024,90639.0,6620910.0,8425164.0,7523037.0,66.2091,84.25164,75.23037,"['python', 'node.js', 'machine learning', 'java', 'azure']"
345,Full Stack Developer,Netflix,"New York, USA",Internship,Senior level,Education,"Tableau, Python, Machine Learning, Azure",51090,125568,True,25-04-2024,88329.0,4240470.0,10422144.0,7331307.0,42.4047,104.22144,73.31307,"['tableau', 'python', 'machine learning', 'azure']"
346,Product Manager,Amazon,"Toronto, Canada",Internship,Mid level,Healthcare,"Docker, Excel, JavaScript",107292,169032,False,26-02-2024,138162.0,8905236.0,14029656.0,11467446.0,89.05236,140.29656,114.67446,"['docker', 'excel', 'javascript']"
347,DevOps Engineer,Meta,"San Francisco, USA",Part-time,Mid level,Healthcare,"Excel, Kubernetes, Data Visualization",119722,164957,False,19-10-2023,142339.5,9936926.0,13691431.0,11814178.5,99.36926,136.91431,118.141785,"['excel', 'kubernetes', 'data visualization']"
348,Machine Learning Engineer,Google,"Austin, USA",Full-time,Entry level,Finance,"AWS, Node.js, Java",114486,149099,False,06-10-2023,131792.5,9502338.0,12375217.0,10938777.5,95.02338,123.75217,109.387775,"['aws', 'node.js', 'java']"
349,Software Engineer,Google,"Bangalore, India",Part-time,Senior level,E-commerce,"Tableau, Node.js, Kubernetes, Azure, React",80514,102336,True,09-01-2023,91425.0,6682662.0,8493888.0,7588275.0,66.82662,84.93888,75.88275,"['tableau', 'node.js', 'kubernetes', 'azure', 'react']"
350,Data Analyst,Netflix,"Toronto, Canada",Full-time,Director,Finance,"Node.js, React, AWS, Docker",60515,89663,True,05-12-2023,75089.0,5022745.0,7442029.0,6232387.0,50.22745,74.42029,62.32387,"['node.js', 'react', 'aws', 'docker']"
351,Full Stack Developer,Meta,"New York, USA",Part-time,Director,Technology,"Kubernetes, Docker, Excel, AWS",82631,143067,False,05-05-2023,112849.0,6858373.0,11874561.0,9366467.0,68.58373,118.74561,93.66467,"['kubernetes', 'docker', 'excel', 'aws']"
352,Data Scientist,Netflix,"Bangalore, India",Contract,Mid level,Healthcare,"React, Excel, JavaScript",55529,133807,True,12-06-2023,94668.0,4608907.0,11105981.0,7857444.0,46.08907,111.05981,78.57444,"['react', 'excel', 'javascript']"
353,Data Analyst,Amazon,"London, UK",Full-time,Director,Finance,"Python, Data Visualization, Tableau",106906,159440,False,30-08-2023,133173.0,8873198.0,13233520.0,11053359.0,88.73198,132.3352,110.53359,"['python', 'data visualization', 'tableau']"
354,Product Manager,Amazon,"Bangalore, India",Full-time,Senior level,Technology,"Azure, Excel, Java",98679,120407,True,08-06-2023,109543.0,8190357.0,9993781.0,9092069.0,81.90357,99.93781,90.92069,"['azure', 'excel', 'java']"
355,Machine Learning Engineer,Adobe,"Berlin, Germany",Internship,Mid level,Technology,"Azure, Power BI, Java, AWS, Python, Kubernetes",113942,154439,False,09-05-2023,134190.5,9457186.0,12818437.0,11137811.5,94.57186,128.18437,111.378115,"['azure', 'power bi', 'java', 'aws', 'python', 'kubernetes']"
356,Product Manager,Salesforce,"Austin, USA",Contract,Senior level,E-commerce,"React, Node.js, Data Visualization, Machine Learning, Java",88628,162865,True,26-07-2024,125746.5,7356124.0,13517795.0,10436959.5,73.56124,135.17795,104.369595,"['react', 'node.js', 'data visualization', 'machine learning', 'java']"
357,Business Analyst,Netflix,Remote,Contract,Director,Technology,"Power BI, Java, Python, Data Visualization, Azure, Node.js",70319,139220,True,27-06-2024,104769.5,5836477.0,11555260.0,8695868.5,58.36477,115.5526,86.958685,"['power bi', 'java', 'python', 'data visualization', 'azure', 'node.js']"
358,Product Manager,Adobe,"Bangalore, India",Part-time,Senior level,Healthcare,"Excel, Azure, SQL, Tableau, Machine Learning, Power BI",58302,119091,True,25-11-2023,88696.5,4839066.0,9884553.0,7361809.5,48.39066,98.84553,73.618095,"['excel', 'azure', 'sql', 'tableau', 'machine learning', 'power bi']"
359,Product Manager,Microsoft,"Bangalore, India",Part-time,Entry level,Technology,"Excel, Kubernetes, Machine Learning, Data Visualization, Power BI, AWS",73414,87513,True,13-05-2023,80463.5,6093362.0,7263579.0,6678470.5,60.93362,72.63579,66.784705,"['excel', 'kubernetes', 'machine learning', 'data visualization', 'power bi', 'aws']"
360,Data Analyst,Meta,"Bangalore, India",Full-time,Director,Technology,"Machine Learning, Power BI, Docker, Azure, Python",78930,98219,False,11-01-2024,88574.5,6551190.0,8152177.0,7351683.5,65.5119,81.52177,73.516835,"['machine learning', 'power bi', 'docker', 'azure', 'python']"
361,Business Analyst,Microsoft,"Seattle, USA",Full-time,Entry level,Finance,"JavaScript, Node.js, Machine Learning, Excel, React, Data Visualization",55328,74553,True,25-06-2024,64940.5,4592224.0,6187899.0,5390061.5,45.92224,61.87899,53.900615,"['javascript', 'node.js', 'machine learning', 'excel', 'react', 'data visualization']"
362,AI Researcher,Tesla,"Bangalore, India",Internship,Entry level,Finance,"Machine Learning, Docker, Node.js, Azure",104419,128248,True,25-07-2024,116333.5,8666777.0,10644584.0,9655680.5,86.66777,106.44584,96.556805,"['machine learning', 'docker', 'node.js', 'azure']"
363,Machine Learning Engineer,Adobe,"Berlin, Germany",Contract,Director,E-commerce,"Data Visualization, JavaScript, Node.js, Machine Learning, React",108066,164245,False,30-06-2024,136155.5,8969478.0,13632335.0,11300906.5,89.69478,136.32335,113.009065,"['data visualization', 'javascript', 'node.js', 'machine learning', 'react']"
364,Full Stack Developer,Oracle,"Toronto, Canada",Full-time,Entry level,Healthcare,"Machine Learning, Java, AWS",83303,140490,True,17-07-2024,111896.5,6914149.0,11660670.0,9287409.5,69.14149,116.6067,92.874095,"['machine learning', 'java', 'aws']"
365,Machine Learning Engineer,Google,"London, UK",Part-time,Entry level,Technology,"Azure, Java, React, AWS, Node.js, Data Visualization",79083,117240,True,04-11-2023,98161.5,6563889.0,9730920.0,8147404.5,65.63889,97.3092,81.474045,"['azure', 'java', 'react', 'aws', 'node.js', 'data visualization']"
366,Data Scientist,Salesforce,"Toronto, Canada",Part-time,Entry level,Healthcare,"Java, Kubernetes, Power BI, Tableau, Data Visualization, SQL",83586,132947,False,27-08-2023,108266.5,6937638.0,11034601.0,8986119.5,69.37638,110.34601,89.861195,"['java', 'kubernetes', 'power bi', 'tableau', 'data visualization', 'sql']"
367,Data Analyst,Tesla,"Berlin, Germany",Internship,Director,Technology,"Power BI, Excel, Data Visualization, Python",100010,120296,False,08-02-2023,110153.0,8300830.0,9984568.0,9142699.0,83.0083,99.84568,91.42699,"['power bi', 'excel', 'data visualization', 'python']"
368,Data Analyst,Tesla,Remote,Part-time,Senior level,Education,"Java, Python, Excel, Power BI",89948,168679,False,25-02-2023,129313.5,7465684.0,14000357.0,10733020.5,74.65684,140.00357,107.330205,"['java', 'python', 'excel', 'power bi']"
369,Product Manager,IBM,"London, UK",Internship,Mid level,Finance,"SQL, Kubernetes, Data Visualization, Power BI, Python",116155,137962,False,01-04-2024,127058.5,9640865.0,11450846.0,10545855.5,96.40865,114.50846,105.458555,"['sql', 'kubernetes', 'data visualization', 'power bi', 'python']"
370,Marketing Analyst,IBM,"Austin, USA",Part-time,Director,Education,"Kubernetes, Docker, Excel, Data Visualization",61151,123386,True,26-09-2023,92268.5,5075533.0,10241038.0,7658285.5,50.75533,102.41038,76.582855,"['kubernetes', 'docker', 'excel', 'data visualization']"
371,Product Manager,Microsoft,"London, UK",Internship,Senior level,Education,"SQL, Excel, Docker",118714,160989,False,28-07-2024,139851.5,9853262.0,13362087.0,11607674.5,98.53262,133.62087,116.076745,"['sql', 'excel', 'docker']"
372,Machine Learning Engineer,Tesla,"New York, USA",Contract,Mid level,Healthcare,"Data Visualization, Java, Kubernetes, Python, JavaScript, Excel",95653,130620,False,10-01-2024,113136.5,7939199.0,10841460.0,9390329.5,79.39199,108.4146,93.903295,"['data visualization', 'java', 'kubernetes', 'python', 'javascript', 'excel']"
373,Data Analyst,Meta,"Austin, USA",Contract,Entry level,Healthcare,"AWS, Kubernetes, React",61247,85975,True,09-06-2023,73611.0,5083501.0,7135925.0,6109713.0,50.83501,71.35925,61.09713,"['aws', 'kubernetes', 'react']"
374,Product Manager,Adobe,Remote,Contract,Director,Education,"Power BI, Node.js, Excel, Python",77395,115165,False,06-12-2023,96280.0,6423785.0,9558695.0,7991240.0,64.23785,95.58695,79.9124,"['power bi', 'node.js', 'excel', 'python']"
375,Business Analyst,Amazon,"New York, USA",Contract,Mid level,Education,"Python, Kubernetes, Excel, Node.js, SQL",119048,134747,False,19-08-2024,126897.5,9880984.0,11184001.0,10532492.5,98.80984,111.84001,105.324925,"['python', 'kubernetes', 'excel', 'node.js', 'sql']"
376,Data Analyst,Netflix,"Toronto, Canada",Part-time,Director,Education,"Node.js, Azure, Kubernetes",97214,121355,True,05-10-2023,109284.5,8068762.0,10072465.0,9070613.5,80.68762,100.72465,90.706135,"['node.js', 'azure', 'kubernetes']"
377,Full Stack Developer,Adobe,"New York, USA",Full-time,Mid level,Education,"Azure, Kubernetes, Docker, Power BI, Java",76066,151687,True,10-07-2023,113876.5,6313478.0,12590021.0,9451749.5,63.13478,125.90021,94.517495,"['azure', 'kubernetes', 'docker', 'power bi', 'java']"
378,Business Analyst,Meta,Remote,Contract,Entry level,Healthcare,"Node.js, React, Python, Machine Learning, AWS, JavaScript",96125,152705,True,22-12-2023,124415.0,7978375.0,12674515.0,10326445.0,79.78375,126.74515,103.26445,"['node.js', 'react', 'python', 'machine learning', 'aws', 'javascript']"
379,Data Scientist,FinTechHub,"Toronto, Canada",Part-time,Director,Finance,"Docker, AWS, Data Visualization, Azure",101491,129482,False,16-12-2023,115486.5,8423753.0,10747006.0,9585379.5,84.23753,107.47006,95.853795,"['docker', 'aws', 'data visualization', 'azure']"
380,Software Engineer,Salesforce,Remote,Part-time,Mid level,Healthcare,"Docker, Tableau, Java, Excel",67271,104371,True,09-07-2024,85821.0,5583493.0,8662793.0,7123143.0,55.83493,86.62793,71.23143,"['docker', 'tableau', 'java', 'excel']"
381,Data Scientist,Amazon,"Berlin, Germany",Part-time,Entry level,Healthcare,"Docker, AWS, Kubernetes, Power BI, Excel, React",58888,138744,True,22-11-2023,98816.0,4887704.0,11515752.0,8201728.0,48.87704,115.15752,82.01728,"['docker', 'aws', 'kubernetes', 'power bi', 'excel', 'react']"
382,Software Engineer,Google,"London, UK",Part-time,Mid level,Finance,"Azure, SQL, Power BI",63994,91235,False,12-07-2023,77614.5,5311502.0,7572505.0,6442003.5,53.11502,75.72505,64.420035,"['azure', 'sql', 'power bi']"
383,Machine Learning Engineer,Amazon,"Toronto, Canada",Internship,Director,Finance,"JavaScript, Node.js, Python, Docker",115840,187281,True,18-05-2023,151560.5,9614720.0,15544323.0,12579521.5,96.1472,155.44323,125.795215,"['javascript', 'node.js', 'python', 'docker']"
384,Product Manager,Meta,"San Francisco, USA",Part-time,Director,Education,"Power BI, Azure, Kubernetes, JavaScript, Docker, Excel",104138,143308,True,04-10-2023,123723.0,8643454.0,11894564.0,10269009.0,86.43454,118.94564,102.69009,"['power bi', 'azure', 'kubernetes', 'javascript', 'docker', 'excel']"
385,AI Researcher,FinTechHub,Remote,Full-time,Entry level,E-commerce,"React, Python, JavaScript, Machine Learning, Power BI, Docker",91012,152674,True,25-01-2024,121843.0,7553996.0,12671942.0,10112969.0,75.53996,126.71942,101.12969,"['react', 'python', 'javascript', 'machine learning', 'power bi', 'docker']"
386,Data Analyst,Meta,"London, UK",Internship,Director,Healthcare,"Kubernetes, Java, Docker, AWS, Data Visualization",100777,178426,True,25-07-2024,139601.5,8364491.0,14809358.0,11586924.5,83.64491,148.09358,115.869245,"['kubernetes', 'java', 'docker', 'aws', 'data visualization']"
387,Full Stack Developer,Microsoft,Remote,Full-time,Mid level,Education,"Docker, Node.js, Azure, Kubernetes",68643,139405,True,13-06-2024,104024.0,5697369.0,11570615.0,8633992.0,56.97369,115.70615,86.33992,"['docker', 'node.js', 'azure', 'kubernetes']"
388,Full Stack Developer,Microsoft,"London, UK",Contract,Mid level,Technology,"SQL, Power BI, Kubernetes",109464,145931,False,03-07-2023,127697.5,9085512.0,12112273.0,10598892.5,90.85512,121.12273,105.988925,"['sql', 'power bi', 'kubernetes']"
389,Marketing Analyst,Salesforce,"Austin, USA",Internship,Director,Technology,"Node.js, Azure, Data Visualization, Excel",118657,179000,True,29-03-2023,148828.5,9848531.0,14857000.0,12352765.5,98.48531,148.57,123.527655,"['node.js', 'azure', 'data visualization', 'excel']"
390,Data Analyst,IBM,"London, UK",Contract,Director,Healthcare,"SQL, Java, JavaScript, Python",68953,102397,False,16-06-2023,85675.0,5723099.0,8498951.0,7111025.0,57.23099,84.98951,71.11025,"['sql', 'java', 'javascript', 'python']"
391,Full Stack Developer,Adobe,"New York, USA",Internship,Mid level,Finance,"Kubernetes, Docker, Node.js, SQL, Data Visualization, Excel",110115,185340,True,13-01-2023,147727.5,9139545.0,15383220.0,12261382.5,91.39545,153.8322,122.613825,"['kubernetes', 'docker', 'node.js', 'sql', 'data visualization', 'excel']"
392,Data Analyst,Amazon,"Austin, USA",Full-time,Senior level,Technology,"React, Python, Excel, Data Visualization",86452,123667,False,08-09-2023,105059.5,7175516.0,10264361.0,8719938.5,71.75516,102.64361,87.199385,"['react', 'python', 'excel', 'data visualization']"
393,Data Scientist,IBM,"Austin, USA",Part-time,Senior level,Education,"Kubernetes, Power BI, Data Visualization, Azure",61495,77921,True,06-12-2023,69708.0,5104085.0,6467443.0,5785764.0,51.04085,64.67443,57.85764,"['kubernetes', 'power bi', 'data visualization', 'azure']"
394,Machine Learning Engineer,IBM,"San Francisco, USA",Internship,Entry level,Healthcare,"Java, SQL, Power BI, AWS, Azure, Machine Learning",89229,141541,False,06-04-2023,115385.0,7406007.0,11747903.0,9576955.0,74.06007,117.47903,95.76955,"['java', 'sql', 'power bi', 'aws', 'azure', 'machine learning']"
395,AI Researcher,Google,"San Francisco, USA",Full-time,Director,Education,"Docker, Data Visualization, Azure, AWS, Machine Learning",77504,114904,False,21-06-2024,96204.0,6432832.0,9537032.0,7984932.0,64.32832,95.37032,79.84932,"['docker', 'data visualization', 'azure', 'aws', 'machine learning']"
396,Full Stack Developer,Oracle,"Austin, USA",Part-time,Senior level,Finance,"SQL, Python, Kubernetes",115063,193181,True,13-05-2023,154122.0,9550229.0,16034023.0,12792126.0,95.50229,160.34023,127.92126,"['sql', 'python', 'kubernetes']"
397,Data Analyst,Tesla,"Berlin, Germany",Part-time,Entry level,Finance,"AWS, Tableau, SQL, Node.js, Power BI",104346,168615,False,01-08-2023,136480.5,8660718.0,13995045.0,11327881.5,86.60718,139.95045,113.278815,"['aws', 'tableau', 'sql', 'node.js', 'power bi']"
398,Machine Learning Engineer,IBM,"New York, USA",Part-time,Mid level,Healthcare,"Node.js, Excel, Kubernetes, Tableau, Python",64920,118604,True,07-01-2023,91762.0,5388360.0,9844132.0,7616246.0,53.8836,98.44132,76.16246,"['node.js', 'excel', 'kubernetes', 'tableau', 'python']"
399,Marketing Analyst,Tesla,"Bangalore, India",Internship,Entry level,Education,"Data Visualization, Power BI, Excel, Azure, Machine Learning",70366,140740,True,08-05-2024,105553.0,5840378.0,11681420.0,8760899.0,58.40378,116.8142,87.60899,"['data visualization', 'power bi', 'excel', 'azure', 'machine learning']"
