student_id,age,gender,state,city,city_tier,college_tier,branch,degree,cgpa,backlog_history,internship_experience,projects_count,certifications_count,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,preferred_role,placement_status,placement_probability,salary_lpa
STU03760,20,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 3,ECE,B.Tech,6.46,0,Yes,3,2,65,61,38,80,79.5,Embedded Engineer,Placed,0.5657,3.16
STU03761,21,Male,Maharashtra,Pune,Tier 3,Tier 2,Mechanical,B.Tech,7.88,1,No,1,3,68,71,65,49,90.58,Design Engineer,Not Placed,0.418,0.0
STU03762,21,Male,Karnataka,Bengaluru,Tier 2,Tier 3,CSE,B.Tech,8.17,1,Yes,3,1,63,93,82,75,85.46,Software Developer,Not Placed,0.7551,0.0
STU03763,21,Female,Uttar Pradesh,Noida,Tier 2,Tier 3,CSE,B.Tech,7.91,0,Yes,3,3,84,100,68,65,84.51,Software Developer,Placed,0.8717,6.36
STU03764,20,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 3,Civil,B.E.,8.46,0,Yes,2,2,63,81,71,69,78.69,Civil Engineer,Placed,0.7669,6.29
STU03765,22,Male,Kerala,Thiruvananthapuram,Tier 3,Tier 3,ECE,B.E.,7.47,3,Yes,1,0,66,63,68,79,100.0,Embedded Engineer,Placed,0.2394,3.0
STU03766,21,Female,Kerala,Thiruvananthapuram,Tier 2,Tier 3,CSE,B.Tech,8.29,0,Yes,2,1,90,95,93,73,72.95,Software Developer,Placed,0.8566,4.07
STU03767,23,Male,Kerala,Kozhikode,Tier 2,Tier 2,CSE,B.E.,7.12,0,Yes,2,1,87,60,37,81,97.76,Software Developer,Placed,0.684,5.09
STU03768,23,Female,Tamil Nadu,Madurai,Tier 1,Tier 3,CSE,B.E.,7.24,1,Yes,2,1,81,77,90,100,79.95,Software Developer,Not Placed,0.6802,0.0
STU03769,20,Male,West Bengal,Durgapur,Tier 3,Tier 2,Data Science,B.E.,8.55,0,Yes,3,3,96,69,72,55,92.2,Data Scientist,Not Placed,0.8522,0.0
STU03770,24,Female,West Bengal,Kolkata,Tier 2,Tier 1,AI & ML,B.Tech,9.53,0,No,5,4,84,100,69,77,95.89,Machine Learning Engineer,Placed,0.9526,5.97
STU03771,20,Male,Andhra Pradesh,Tirupati,Tier 3,Tier 1,ISE,B.Tech,8.17,0,Yes,2,4,74,70,63,53,86.96,Full Stack Developer,Placed,0.7943,5.63
STU03772,23,Male,Tamil Nadu,Coimbatore,Tier 3,Tier 3,CSE,B.Tech,6.23,0,No,2,0,51,100,100,70,65.4,Software Developer,Placed,0.4738,5.03
STU03773,22,Male,Tamil Nadu,Madurai,Tier 1,Tier 2,ISE,B.Tech,8.12,0,Yes,2,1,62,53,50,65,81.61,Full Stack Developer,Placed,0.6462,6.05
STU03774,23,Male,West Bengal,Durgapur,Tier 1,Tier 2,CSE,B.Tech,9.08,0,No,1,2,75,80,61,56,58.76,Software Developer,Placed,0.7383,4.75
STU03775,21,Female,West Bengal,Durgapur,Tier 3,Tier 2,ISE,B.Tech,8.58,0,Yes,1,2,72,69,81,61,82.05,Full Stack Developer,Placed,0.7482,2.5
STU03776,20,Female,Kerala,Kozhikode,Tier 1,Tier 3,CSE,B.Tech,8.26,2,No,0,4,71,61,67,78,80.23,Software Developer,Placed,0.3974,3.9
STU03777,21,Male,Karnataka,Mangaluru,Tier 3,Tier 3,Mechanical,B.Tech,7.37,0,No,2,0,65,60,53,85,89.23,Design Engineer,Placed,0.472,2.86
STU03778,24,Female,Telangana,Warangal,Tier 2,Tier 3,ISE,B.Tech,7.58,0,No,0,2,74,75,66,67,76.57,Full Stack Developer,Placed,0.5333,2.5
STU03779,24,Male,Karnataka,Mysuru,Tier 3,Tier 1,Data Science,B.Tech,8.25,0,No,1,3,56,81,77,75,79.69,Data Scientist,Not Placed,0.7116,0.0
STU03780,20,Male,Tamil Nadu,Madurai,Tier 1,Tier 2,Mechanical,B.Tech,9.03,2,Yes,6,3,81,47,28,45,86.21,Design Engineer,Not Placed,0.6817,0.0
STU03781,22,Male,Telangana,Hyderabad,Tier 2,Tier 2,EEE,B.Tech,6.03,0,Yes,1,3,72,40,86,63,74.63,Electrical Engineer,Not Placed,0.3533,0.0
STU03782,21,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 3,CSE,B.Tech,7.69,0,No,1,1,96,64,82,68,67.23,Software Developer,Not Placed,0.5847,0.0
STU03783,24,Male,Kerala,Thiruvananthapuram,Tier 1,Tier 1,CSE,B.Tech,8.71,0,Yes,3,2,73,100,74,66,91.2,Software Developer,Placed,0.9053,5.69
STU03784,21,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 3,ECE,B.Tech,9.4,0,No,0,2,79,89,61,77,70.88,Embedded Engineer,Placed,0.7745,4.34
STU03785,20,Male,Tamil Nadu,Chennai,Tier 2,Tier 3,CSE,B.Tech,6.34,1,No,2,3,62,63,52,51,86.12,Software Developer,Not Placed,0.2754,0.0
STU03786,20,Male,Karnataka,Bengaluru,Tier 2,Tier 1,ECE,B.Tech,8.89,0,Yes,1,1,57,73,71,66,80.95,Embedded Engineer,Placed,0.7406,5.64
STU03787,22,Female,Karnataka,Mysuru,Tier 3,Tier 2,CSE,B.Tech,8.48,0,Yes,0,2,79,68,56,51,85.06,Software Developer,Placed,0.6922,5.23
STU03788,20,Female,Tamil Nadu,Coimbatore,Tier 3,Tier 1,AI & ML,B.Tech,8.01,0,No,6,4,53,68,87,43,84.09,Machine Learning Engineer,Not Placed,0.7574,0.0
STU03789,22,Male,Gujarat,Ahmedabad,Tier 1,Tier 2,AI & ML,B.Tech,7.09,0,No,4,2,75,58,51,64,93.83,Machine Learning Engineer,Placed,0.5948,2.89
STU03790,20,Other,Telangana,Warangal,Tier 2,Tier 2,CSE,B.E.,9.76,0,Yes,1,4,79,91,96,53,77.44,Software Developer,Not Placed,0.9004,0.0
STU03791,20,Female,Karnataka,Mysuru,Tier 2,Tier 1,Data Science,B.E.,8.66,1,Yes,1,4,93,92,91,56,82.2,Data Scientist,Not Placed,0.8323,0.0
STU03792,24,Male,Kerala,Kochi,Tier 1,Tier 3,AI & ML,B.Tech,7.21,0,No,1,1,43,77,67,85,84.64,Machine Learning Engineer,Placed,0.4813,4.12
STU03793,20,Female,Tamil Nadu,Madurai,Tier 2,Tier 3,CSE,B.Tech,7.61,0,Yes,1,0,66,77,76,72,77.46,Software Developer,Placed,0.6398,4.41
STU03794,22,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 3,ECE,B.Tech,8.45,0,Yes,3,3,67,57,100,71,81.39,Embedded Engineer,Not Placed,0.7508,0.0
STU03795,22,Male,Tamil Nadu,Madurai,Tier 2,Tier 2,Data Science,B.Tech,7.89,0,Yes,0,4,55,93,56,69,72.64,Data Scientist,Not Placed,0.7545,0.0
STU03796,23,Male,Delhi,Delhi,Tier 3,Tier 1,ECE,B.Tech,6.71,0,Yes,1,3,48,83,65,67,82.86,Embedded Engineer,Placed,0.5875,5.38
STU03797,22,Female,Maharashtra,Mumbai,Tier 2,Tier 1,AI & ML,B.Tech,7.52,0,No,3,1,64,71,56,31,77.41,Machine Learning Engineer,Not Placed,0.5304,0.0
STU03798,24,Female,Andhra Pradesh,Vijayawada,Tier 3,Tier 1,Civil,B.E.,7.05,0,Yes,4,1,56,60,49,80,84.77,Civil Engineer,Placed,0.6646,4.41
STU03799,24,Male,Maharashtra,Pune,Tier 2,Tier 1,CSE,B.Tech,7.37,0,No,5,1,59,73,62,85,82.62,Software Developer,Placed,0.7386,3.73
STU03800,20,Male,Telangana,Warangal,Tier 3,Tier 2,Mechanical,B.Tech,7.81,0,Yes,5,0,69,76,68,72,76.87,Design Engineer,Placed,0.7918,5.79
STU03801,20,Male,Tamil Nadu,Madurai,Tier 2,Tier 1,ECE,B.Tech,8.48,0,No,3,1,83,66,67,41,90.41,Embedded Engineer,Not Placed,0.6598,0.0
STU03802,24,Female,Tamil Nadu,Madurai,Tier 2,Tier 3,ECE,B.E.,8.35,2,No,1,3,84,77,47,88,83.32,Embedded Engineer,Not Placed,0.5288,0.0
STU03803,21,Female,Maharashtra,Pune,Tier 1,Tier 1,Civil,B.Tech,8.32,1,Yes,0,1,85,63,82,74,75.89,Civil Engineer,Placed,0.6027,4.15
STU03804,21,Male,Gujarat,Vadodara,Tier 2,Tier 3,AI & ML,B.Tech,7.81,3,Yes,2,1,51,89,71,59,78.52,Machine Learning Engineer,Placed,0.3722,2.8
STU03805,21,Female,Maharashtra,Mumbai,Tier 2,Tier 2,Civil,B.Tech,8.4,0,No,1,2,69,80,65,74,88.5,Civil Engineer,Not Placed,0.6739,0.0
STU03806,24,Female,Karnataka,Mangaluru,Tier 1,Tier 2,CSE,B.E.,9.14,0,Yes,1,1,87,85,66,66,82.76,Software Developer,Placed,0.8541,4.52
STU03807,23,Male,Tamil Nadu,Madurai,Tier 3,Tier 3,ECE,B.Tech,6.89,0,Yes,0,3,70,70,81,68,83.52,Embedded Engineer,Placed,0.5245,4.58
STU03808,20,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 3,CSE,B.Tech,8.83,1,Yes,0,4,85,98,86,52,83.08,Software Developer,Placed,0.779,2.5
STU03809,24,Male,Kerala,Kochi,Tier 1,Tier 2,CSE,B.Tech,7.52,0,Yes,3,1,76,67,56,55,72.9,Software Developer,Not Placed,0.693,0.0
STU03810,24,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 3,Mechanical,B.Tech,8.12,0,No,1,2,85,61,77,66,60.19,Design Engineer,Not Placed,0.5685,0.0
STU03811,23,Female,Uttar Pradesh,Kanpur,Tier 2,Tier 2,Data Science,B.Tech,10.0,1,No,2,0,75,100,46,54,88.16,Data Scientist,Not Placed,0.7888,0.0
STU03812,24,Female,Uttar Pradesh,Noida,Tier 1,Tier 2,EEE,B.Tech,9.69,0,Yes,1,2,56,31,48,30,81.4,Electrical Engineer,Placed,0.5472,4.61
STU03813,21,Male,Karnataka,Mangaluru,Tier 2,Tier 2,EEE,B.Tech,8.94,1,Yes,1,0,67,68,63,73,70.16,Electrical Engineer,Not Placed,0.6267,0.0
STU03814,24,Female,Gujarat,Vadodara,Tier 2,Tier 2,CSE,B.E.,7.13,0,Yes,6,4,80,57,71,58,92.15,Software Developer,Not Placed,0.7994,0.0
STU03815,24,Male,Telangana,Karimnagar,Tier 3,Tier 2,Data Science,B.E.,7.72,3,Yes,3,1,73,85,67,78,91.2,Data Scientist,Not Placed,0.529,0.0
STU03816,22,Male,Kerala,Kozhikode,Tier 3,Tier 3,EEE,B.Tech,5.98,0,Yes,2,0,62,43,58,55,85.24,Electrical Engineer,Placed,0.2706,3.86
STU03817,22,Female,Tamil Nadu,Madurai,Tier 2,Tier 3,EEE,B.Tech,8.34,0,Yes,1,0,67,56,51,88,81.6,Electrical Engineer,Placed,0.6414,5.98
STU03818,24,Male,Andhra Pradesh,Vijayawada,Tier 2,Tier 1,EEE,B.Tech,6.6,0,Yes,1,1,89,73,87,77,72.51,Electrical Engineer,Placed,0.6307,4.12
STU03819,23,Male,West Bengal,Kolkata,Tier 2,Tier 1,Data Science,B.Tech,9.1,1,No,2,1,88,82,57,80,67.9,Data Scientist,Placed,0.7823,6.54
STU03820,21,Male,Andhra Pradesh,Vijayawada,Tier 2,Tier 1,CSE,B.Tech,8.1,0,No,0,4,49,49,52,48,69.53,Software Developer,Placed,0.4425,3.24
STU03821,22,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 3,CSE,B.Tech,6.05,0,No,1,2,62,65,51,83,92.73,Software Developer,Not Placed,0.376,0.0
STU03822,24,Female,West Bengal,Durgapur,Tier 2,Tier 1,ECE,B.Tech,7.83,0,Yes,1,2,58,51,54,60,89.83,Embedded Engineer,Not Placed,0.5539,0.0
STU03823,20,Female,Andhra Pradesh,Vijayawada,Tier 3,Tier 3,Data Science,B.Tech,8.12,1,Yes,1,3,82,100,87,37,77.21,Data Scientist,Placed,0.6993,4.33
STU03824,21,Female,Telangana,Karimnagar,Tier 1,Tier 3,ISE,B.Tech,5.97,0,No,2,3,57,40,43,37,85.43,Full Stack Developer,Not Placed,0.2099,0.0
STU03825,20,Male,Delhi,Delhi,Tier 2,Tier 2,EEE,B.Tech,7.21,0,Yes,4,2,64,81,70,73,75.19,Electrical Engineer,Placed,0.755,3.82
STU03826,23,Male,Delhi,Delhi,Tier 2,Tier 2,ISE,B.Tech,8.28,0,Yes,3,1,70,100,81,82,84.65,Full Stack Developer,Placed,0.8807,5.18
STU03827,20,Female,Tamil Nadu,Madurai,Tier 1,Tier 2,Data Science,B.Tech,5.96,0,No,3,2,68,33,46,87,91.81,Data Scientist,Placed,0.3622,2.99
STU03828,24,Male,Uttar Pradesh,Noida,Tier 2,Tier 1,CSE,B.Tech,7.39,1,No,0,2,81,67,93,81,83.67,Software Developer,Not Placed,0.4764,0.0
STU03829,23,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 1,AI & ML,B.Tech,7.42,0,Yes,0,3,65,88,62,88,90.32,Machine Learning Engineer,Not Placed,0.7668,0.0
STU03830,24,Female,Kerala,Kozhikode,Tier 2,Tier 2,EEE,B.Tech,8.49,0,Yes,4,5,82,73,67,77,94.18,Electrical Engineer,Not Placed,0.8929,0.0
STU03831,20,Female,Uttar Pradesh,Kanpur,Tier 3,Tier 1,CSE,B.Tech,6.76,1,Yes,1,3,69,69,77,63,89.88,Software Developer,Placed,0.5069,6.82
STU03832,24,Female,Kerala,Thiruvananthapuram,Tier 2,Tier 2,Mechanical,B.E.,7.5,0,No,1,1,58,63,59,44,81.84,Design Engineer,Placed,0.36,2.5
STU03833,24,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,ECE,B.Tech,8.53,0,Yes,3,2,74,54,55,47,85.59,Embedded Engineer,Placed,0.703,3.96
STU03834,24,Male,Tamil Nadu,Coimbatore,Tier 3,Tier 1,Civil,B.Tech,6.36,0,Yes,3,3,53,81,82,64,75.95,Civil Engineer,Not Placed,0.6332,0.0
STU03835,24,Male,Andhra Pradesh,Vijayawada,Tier 1,Tier 3,AI & ML,B.Tech,5.96,0,No,0,2,50,47,69,66,75.15,Machine Learning Engineer,Not Placed,0.1975,0.0
STU03836,20,Male,Karnataka,Mangaluru,Tier 2,Tier 2,Data Science,B.Tech,8.03,0,Yes,0,2,71,77,68,91,94.04,Data Scientist,Placed,0.76,3.35
STU03837,21,Male,Kerala,Thiruvananthapuram,Tier 1,Tier 1,AI & ML,B.E.,6.98,0,Yes,2,1,58,81,64,100,72.73,Machine Learning Engineer,Placed,0.7473,4.17
STU03838,23,Female,Uttar Pradesh,Noida,Tier 3,Tier 2,Data Science,B.Tech,8.82,0,No,2,1,77,100,89,42,100.0,Data Scientist,Not Placed,0.7715,0.0
STU03839,24,Male,West Bengal,Durgapur,Tier 2,Tier 3,Mechanical,B.Tech,6.5,0,Yes,3,4,50,65,58,84,68.22,Design Engineer,Not Placed,0.6044,0.0
STU03840,23,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 3,ECE,B.Tech,7.54,0,Yes,3,3,85,90,67,62,83.28,Embedded Engineer,Placed,0.802,4.84
STU03841,21,Female,Delhi,New Delhi,Tier 2,Tier 3,CSE,B.Tech,7.33,0,No,1,1,51,76,87,70,86.46,Software Developer,Not Placed,0.4693,0.0
STU03842,22,Male,Maharashtra,Mumbai,Tier 1,Tier 3,CSE,B.E.,7.64,0,Yes,5,0,54,79,58,61,77.77,Software Developer,Placed,0.7445,5.3
STU03843,21,Male,West Bengal,Durgapur,Tier 1,Tier 2,CSE,B.Tech,5.84,0,Yes,1,1,62,62,51,70,79.65,Software Developer,Placed,0.4058,4.61
STU03844,22,Female,Kerala,Kochi,Tier 1,Tier 3,Data Science,B.Tech,6.77,1,Yes,1,2,59,72,52,67,90.87,Data Scientist,Not Placed,0.4293,0.0
STU03845,22,Female,Maharashtra,Pune,Tier 1,Tier 2,Civil,B.E.,7.68,0,Yes,3,3,69,55,76,68,70.27,Civil Engineer,Not Placed,0.688,0.0
STU03846,21,Male,West Bengal,Durgapur,Tier 2,Tier 2,CSE,B.Tech,8.97,0,No,3,0,58,91,74,65,88.87,Software Developer,Placed,0.7772,6.06
STU03847,22,Female,Kerala,Kochi,Tier 3,Tier 3,Data Science,B.E.,6.75,0,No,1,2,59,96,68,73,73.82,Data Scientist,Placed,0.5527,6.8
STU03848,23,Female,Telangana,Hyderabad,Tier 2,Tier 1,Mechanical,B.E.,8.83,3,Yes,3,2,59,68,30,60,76.85,Design Engineer,Placed,0.4986,5.77
STU03849,22,Male,West Bengal,Kolkata,Tier 2,Tier 3,ECE,B.Tech,7.72,0,Yes,0,2,69,48,64,68,73.34,Embedded Engineer,Placed,0.4908,5.18
STU03850,23,Male,Uttar Pradesh,Lucknow,Tier 2,Tier 3,Mechanical,B.E.,7.45,0,No,1,3,68,63,69,79,81.14,Design Engineer,Placed,0.515,2.5
STU03851,22,Female,Andhra Pradesh,Vijayawada,Tier 2,Tier 2,Mechanical,B.Tech,6.94,0,Yes,0,2,61,60,49,47,76.23,Design Engineer,Placed,0.392,3.97
STU03852,23,Male,Telangana,Hyderabad,Tier 3,Tier 3,CSE,B.Tech,7.46,0,No,3,3,70,94,83,50,75.59,Software Developer,Not Placed,0.6917,0.0
STU03853,21,Male,Uttar Pradesh,Noida,Tier 3,Tier 3,CSE,B.Tech,7.17,1,Yes,1,4,58,52,56,63,78.79,Software Developer,Placed,0.4195,4.64
STU03854,23,Male,Kerala,Kozhikode,Tier 2,Tier 1,Data Science,B.E.,8.76,0,Yes,4,1,70,92,100,58,78.88,Data Scientist,Not Placed,0.8893,0.0
STU03855,22,Female,West Bengal,Durgapur,Tier 2,Tier 3,Data Science,B.Tech,7.57,3,Yes,3,1,100,60,56,71,91.34,Data Scientist,Placed,0.44,4.56
STU03856,24,Male,West Bengal,Durgapur,Tier 3,Tier 3,Mechanical,B.E.,6.34,0,Yes,2,1,58,42,35,75,84.37,Design Engineer,Not Placed,0.3648,0.0
STU03857,22,Male,West Bengal,Kolkata,Tier 2,Tier 1,ECE,B.Tech,9.06,0,Yes,2,4,86,80,60,71,82.29,Embedded Engineer,Not Placed,0.8948,0.0
STU03858,23,Male,Uttar Pradesh,Kanpur,Tier 3,Tier 2,EEE,B.Tech,9.15,1,No,3,3,55,62,47,26,70.49,Electrical Engineer,Not Placed,0.5019,0.0
STU03859,23,Female,Maharashtra,Mumbai,Tier 2,Tier 1,ISE,B.Tech,8.17,0,Yes,2,5,58,81,85,52,76.42,Full Stack Developer,Placed,0.8092,6.37
STU03860,23,Male,Uttar Pradesh,Noida,Tier 2,Tier 1,ISE,B.E.,7.35,0,Yes,4,3,66,72,77,97,86.81,Full Stack Developer,Placed,0.8468,4.98
STU03861,21,Male,Kerala,Kochi,Tier 2,Tier 2,CSE,B.Tech,8.03,1,Yes,4,5,85,79,61,75,86.25,Software Developer,Not Placed,0.8499,0.0
STU03862,21,Male,Telangana,Hyderabad,Tier 3,Tier 2,Data Science,B.Tech,8.52,0,Yes,1,0,80,70,79,75,80.99,Data Scientist,Not Placed,0.7585,0.0
STU03863,20,Male,Uttar Pradesh,Kanpur,Tier 2,Tier 3,CSE,B.Tech,7.11,0,Yes,2,1,54,55,79,86,82.0,Software Developer,Not Placed,0.565,0.0
STU03864,22,Male,West Bengal,Kolkata,Tier 2,Tier 1,ISE,B.Tech,7.47,1,Yes,3,3,55,43,61,65,88.72,Full Stack Developer,Not Placed,0.5243,0.0
STU03865,21,Male,Karnataka,Mangaluru,Tier 2,Tier 3,Data Science,B.Tech,8.46,0,No,4,2,79,74,70,70,75.95,Data Scientist,Placed,0.7907,3.59
STU03866,24,Female,Kerala,Kozhikode,Tier 1,Tier 1,CSE,B.Tech,8.48,0,No,3,2,62,80,90,82,89.38,Software Developer,Placed,0.8029,5.34
STU03867,20,Male,Maharashtra,Nagpur,Tier 1,Tier 2,AI & ML,B.Tech,8.22,0,Yes,2,3,74,79,70,63,85.75,Machine Learning Engineer,Placed,0.8079,4.81
STU03868,22,Female,Maharashtra,Pune,Tier 2,Tier 1,Data Science,B.E.,7.21,0,Yes,2,2,49,64,72,71,72.22,Data Scientist,Placed,0.6291,5.23
STU03869,21,Male,Uttar Pradesh,Noida,Tier 1,Tier 2,ECE,B.Tech,8.22,0,No,1,3,64,74,57,67,75.89,Embedded Engineer,Placed,0.6211,3.63
STU03870,21,Male,Maharashtra,Nagpur,Tier 3,Tier 1,AI & ML,B.Tech,8.39,1,Yes,6,3,76,100,84,70,93.96,Machine Learning Engineer,Placed,0.916,7.34
STU03871,23,Male,Karnataka,Mangaluru,Tier 2,Tier 1,EEE,B.E.,8.53,0,Yes,3,1,42,70,89,49,85.84,Electrical Engineer,Placed,0.6923,6.97
STU03872,20,Female,Delhi,Delhi,Tier 3,Tier 3,Data Science,B.Tech,8.98,0,Yes,4,2,86,94,49,72,75.45,Data Scientist,Placed,0.9227,5.79
STU03873,22,Female,Uttar Pradesh,Kanpur,Tier 1,Tier 3,AI & ML,B.Tech,8.61,1,Yes,1,1,83,86,77,66,76.16,Machine Learning Engineer,Placed,0.7251,6.6
STU03874,21,Male,Delhi,New Delhi,Tier 2,Tier 1,ISE,B.Tech,8.62,1,No,4,3,62,85,68,60,79.77,Full Stack Developer,Placed,0.7549,3.47
STU03875,24,Male,Tamil Nadu,Coimbatore,Tier 3,Tier 1,ECE,B.Tech,8.11,2,No,4,1,77,100,52,49,86.4,Embedded Engineer,Not Placed,0.6013,0.0
STU03876,24,Female,Delhi,New Delhi,Tier 3,Tier 1,CSE,B.E.,7.6,0,Yes,2,5,64,67,82,67,89.51,Software Developer,Placed,0.7664,2.92
STU03877,20,Male,Tamil Nadu,Madurai,Tier 2,Tier 3,CSE,B.Tech,9.8,0,No,4,3,95,94,66,69,69.02,Software Developer,Placed,0.9289,3.61
STU03878,21,Male,West Bengal,Durgapur,Tier 1,Tier 1,Mechanical,B.E.,7.72,0,No,0,3,49,71,82,71,78.8,Design Engineer,Placed,0.5052,3.93
STU03879,20,Female,Uttar Pradesh,Noida,Tier 1,Tier 3,ISE,B.Tech,7.61,0,Yes,4,0,71,47,43,81,86.28,Full Stack Developer,Not Placed,0.6779,0.0
STU03880,23,Female,Maharashtra,Nagpur,Tier 1,Tier 3,Mechanical,B.Tech,7.67,0,Yes,1,1,57,64,84,80,82.47,Design Engineer,Not Placed,0.5761,0.0
STU03881,21,Female,Karnataka,Mangaluru,Tier 3,Tier 2,ECE,B.E.,7.11,0,No,4,2,45,73,80,68,72.97,Embedded Engineer,Placed,0.5495,4.67
STU03882,20,Male,Gujarat,Surat,Tier 1,Tier 2,CSE,B.Tech,6.22,0,No,1,0,65,65,57,96,83.67,Software Developer,Placed,0.4109,4.29
STU03883,20,Male,Uttar Pradesh,Noida,Tier 3,Tier 3,AI & ML,B.E.,6.56,0,Yes,3,3,73,46,65,77,79.6,Machine Learning Engineer,Placed,0.5867,4.53
STU03884,23,Male,Delhi,New Delhi,Tier 1,Tier 1,CSE,B.Tech,7.79,0,No,2,7,66,81,59,70,69.12,Software Developer,Placed,0.7914,4.63
STU03885,23,Male,Telangana,Warangal,Tier 1,Tier 3,ISE,B.Tech,7.6,0,Yes,1,2,62,69,30,69,84.96,Full Stack Developer,Placed,0.6329,2.5
STU03886,21,Male,West Bengal,Kolkata,Tier 1,Tier 3,Data Science,B.E.,9.17,0,No,3,1,70,89,77,61,87.84,Data Scientist,Placed,0.8054,3.8
STU03887,21,Male,Delhi,Delhi,Tier 1,Tier 3,Data Science,B.E.,7.66,1,No,1,2,78,86,60,77,82.06,Data Scientist,Placed,0.5662,3.45
STU03888,21,Male,Maharashtra,Mumbai,Tier 3,Tier 2,Data Science,B.Tech,8.33,0,No,0,2,58,100,100,73,66.56,Data Scientist,Placed,0.7068,5.13
STU03889,24,Female,Telangana,Warangal,Tier 2,Tier 3,ISE,B.E.,7.89,0,Yes,2,1,57,82,62,43,92.52,Full Stack Developer,Not Placed,0.6492,0.0
STU03890,20,Male,Karnataka,Bengaluru,Tier 1,Tier 2,Mechanical,B.Tech,9.57,0,Yes,5,1,77,77,70,56,78.92,Design Engineer,Placed,0.8957,5.2
STU03891,22,Male,Delhi,New Delhi,Tier 3,Tier 2,ECE,B.Tech,6.84,0,No,2,2,58,36,41,64,82.28,Embedded Engineer,Not Placed,0.3012,0.0
STU03892,20,Male,Gujarat,Ahmedabad,Tier 2,Tier 2,ECE,B.E.,7.65,0,No,1,2,74,37,41,71,68.53,Embedded Engineer,Not Placed,0.4105,0.0
STU03893,20,Female,Kerala,Kozhikode,Tier 1,Tier 2,EEE,B.Tech,7.92,0,Yes,0,2,55,51,57,56,75.32,Electrical Engineer,Not Placed,0.4681,0.0
STU03894,23,Female,West Bengal,Kolkata,Tier 2,Tier 3,AI & ML,B.Tech,6.44,1,Yes,2,1,73,63,46,67,80.11,Machine Learning Engineer,Placed,0.414,2.5
STU03895,22,Male,Maharashtra,Nagpur,Tier 2,Tier 3,ECE,B.Tech,7.22,1,No,3,1,89,43,42,53,84.05,Embedded Engineer,Placed,0.3201,2.5
STU03896,22,Female,Andhra Pradesh,Vijayawada,Tier 3,Tier 3,CSE,B.E.,8.26,2,Yes,2,2,63,82,49,63,78.92,Software Developer,Placed,0.5731,6.81
STU03897,20,Female,Gujarat,Surat,Tier 3,Tier 2,CSE,B.Tech,7.42,0,No,1,1,42,100,94,62,80.07,Software Developer,Placed,0.5562,5.22
STU03898,20,Male,Delhi,New Delhi,Tier 2,Tier 3,AI & ML,B.E.,7.35,0,No,0,2,64,65,46,69,81.92,Machine Learning Engineer,Not Placed,0.4389,0.0
STU03899,23,Female,Telangana,Warangal,Tier 2,Tier 2,AI & ML,B.Tech,8.48,0,Yes,4,1,70,65,84,45,74.58,Machine Learning Engineer,Placed,0.7681,5.03
STU03900,24,Female,Karnataka,Bengaluru,Tier 1,Tier 2,ISE,B.E.,7.01,0,Yes,5,3,49,88,66,84,66.54,Full Stack Developer,Placed,0.8243,4.1
STU03901,21,Female,Telangana,Karimnagar,Tier 1,Tier 2,AI & ML,B.E.,8.62,0,Yes,1,2,77,68,81,42,86.0,Machine Learning Engineer,Placed,0.7151,5.43
STU03902,24,Male,Uttar Pradesh,Noida,Tier 1,Tier 3,Data Science,B.Tech,7.4,0,Yes,1,3,71,76,60,68,84.13,Data Scientist,Placed,0.6847,3.82
STU03903,24,Female,Gujarat,Surat,Tier 2,Tier 1,Data Science,B.Tech,6.92,0,No,1,2,57,61,56,79,84.71,Data Scientist,Not Placed,0.4765,0.0
STU03904,23,Male,Karnataka,Mysuru,Tier 2,Tier 2,ISE,B.E.,7.48,0,No,1,2,81,85,70,39,91.34,Full Stack Developer,Placed,0.568,4.86
STU03905,22,Female,Delhi,Delhi,Tier 1,Tier 3,ECE,B.Tech,8.21,1,No,0,5,67,68,54,64,84.92,Embedded Engineer,Not Placed,0.4679,0.0
STU03906,20,Female,Delhi,New Delhi,Tier 3,Tier 3,Civil,B.E.,8.64,0,Yes,5,3,82,75,50,65,95.95,Civil Engineer,Placed,0.8788,5.66
STU03907,22,Male,Telangana,Karimnagar,Tier 1,Tier 1,Mechanical,B.E.,8.88,0,No,1,2,62,57,26,93,82.65,Design Engineer,Placed,0.6881,2.95
STU03908,22,Female,Andhra Pradesh,Vijayawada,Tier 2,Tier 2,EEE,B.Tech,7.07,2,Yes,3,3,77,59,47,68,73.53,Electrical Engineer,Not Placed,0.4461,0.0
STU03909,20,Male,Telangana,Hyderabad,Tier 2,Tier 1,CSE,B.Tech,8.5,0,Yes,3,1,68,64,69,84,72.19,Software Developer,Placed,0.8278,5.16
